Geography_Germany,Geography_Spain,Gender_Male,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,avg_tx_amount,std_tx_amount,days_since_last_tx,tx_q1q2_rate_of_change,tx_q2q3_rate_of_change,avg_ss_duration,std_ss_duration,days_since_last_ss,ss_q1q2_rate_of_change,ss_q2q3_rate_of_change,failed_ratio_spike_q2,failed_ratio_spike_q3,failed_ratio_volatility,CustomerId,Surname
1.0,0.0,1.0,1.0902267794261675,-0.2694908395097593,-1.1917065618672626,1.1607376640155929,-0.9192544052846996,1.0,1.0,1.21649071381983,0.6203701793963033,0.0957925404133342,-0.0259832510152566,-0.0438306464200375,-0.2093820802579664,0.7422376956408752,0.0323499544058697,-0.8404567118947773,0.8442272099901906,-0.8058219070243192,0.0059367650489795,0.0082052907654416,-0.8163664414281344,15736816,Young
0.0,0.0,1.0,-0.8181542432604529,0.4953806615828489,1.3535530621041931,-1.2136716886614165,0.8172994415827596,0.0,0.0,-1.0764111260132458,0.0521538720355599,0.4160788168267483,-0.3986359868554776,-0.1772091592634941,0.0134880380161843,0.0557947952035632,1.3216400471223708,-0.0469659019795534,0.1652206443001006,-0.2921614739639339,0.0059367650489795,1.4360102794895806,0.7116745836454687,15700772,Nebechi
1.0,0.0,0.0,-0.7872075239736429,0.3997717239462729,-0.8280980441570547,0.6635333614733396,-0.9192544052846996,1.0,1.0,-0.0005236562795132,-0.247339286020339,0.6729609148890253,2.458368321252882,0.200208061145188,-0.1197860528110716,0.8134537204940251,1.2027147255413932,0.9052230699187152,-0.4722140908375349,1.203936874755635,1.825631598020863,-1.73688969545295,1.0512392558840469,15728693,McWilliams
0.0,0.0,1.0,-1.2101460208933803,-0.2694908395097593,0.6263360266837771,5.613408157512887e-06,-0.9192544052846996,0.0,1.0,0.9846014968214588,0.5056197296592797,0.4511576237821967,-0.5228535654688845,0.0739811434390368,0.0541562348495013,0.0657520546185433,0.040288440957039,-0.2850131449541206,-0.3844513374490198,0.0251927212190049,-2.1776970345172804,0.0082052907654416,1.4247603953464834,15706552,Odinakachukwu
1.0,0.0,1.0,-1.0038345589813134,0.2085538486731208,1.3535530621041931,0.4787124235260594,0.8172994415827596,0.0,0.0,-0.3191503299619927,-0.7539035628392279,-1.197815166219914,-0.5228535654688845,-0.2180155224586075,0.6066884030708334,-0.1196248070684009,0.1249209063856166,1.698713879833939,-0.5342071714859319,-0.092681694134658,0.0059367650489795,1.4360102794895806,0.7116745836454687,15750181,Sanderson
0.0,1.0,0.0,-1.344248471136224,0.3041627863096968,0.2627275089735691,-1.2136716886614165,0.8172994415827596,1.0,1.0,-1.1464968614536388,-0.3166598964521537,-0.1908139144314998,-0.5228535654688845,-0.0079976131188103,0.2793235239978232,0.1915807977466903,-0.1063922411587403,-0.761107630903255,0.197554290285343,0.8797822325330618,0.0059367650489795,0.7561031420018953,-0.0159639997229137,15659428,Maggard
0.0,1.0,0.0,0.7394972941756535,-0.9387534029657916,1.3535530621041931,-1.2136716886614165,0.8172994415827596,1.0,1.0,0.7285164288288503,0.0639830394843369,0.213244756653258,-0.5228535654688845,-0.0988190220694141,0.0143132645847741,1.3516026533602838,1.4259537519670449,-0.6024094689202102,-0.3197840454785351,-0.1737203546903013,-0.6082102410790312,0.0736463527486313,-0.2179853137051978,15732963,Clements
0.0,1.0,1.0,-1.653715664004325,-0.7475355276926394,-0.8280980441570547,1.1265876862960975,-0.9192544052846996,0.0,1.0,0.2412839780367003,-1.0032773719953154,-1.3038583896801457,-0.3986359868554776,0.0739811434390368,0.0174078642169859,-1.4194417053499735,-1.3000985343677554,-0.1263149829710758,-0.3903301821736094,-0.2547590152459447,0.0059367650489795,0.0082052907654416,-0.8163664414281344,15788448,Watson
0.0,1.0,1.0,1.5853742880151285,-0.5563176524194874,0.6263360266837771,0.0958526021549553,-0.9192544052846996,0.0,1.0,-0.030733277324291,-0.36828079996124,-0.3778093833788935,-0.5228535654688845,-0.1078383418318012,0.2128694680137167,-0.1499234998974681,0.4628965130538588,-0.4437113069371654,1.5370910525310988,-0.5703832721468712,-2.3336708773434416,0.0082052907654416,1.5848408836875274,15729599,Lorenzo
0.0,0.0,1.0,2.059890650412883,-0.2694908395097593,0.6263360266837771,-1.2136716886614165,-0.9192544052846996,1.0,1.0,-1.034954301968504,-0.1848032152729737,0.1404177118416884,-0.5228535654688845,14.051053625657987,-0.0287619007656106,-1.330415850005233,-1.1396563155000723,0.9052230699187152,-0.1257821695670808,-0.092681694134658,0.0059367650489795,0.0082052907654416,-0.8163664414281344,15717426,Armstrong
1.0,0.0,1.0,-0.7046829392088161,0.2085538486731208,0.2627275089735691,0.0033679642729568,0.8172994415827596,0.0,1.0,1.356426811754956,2.433755799605968,1.297902286154884,-0.5228535654688845,-0.0533429524191166,0.4906786833793485,2.273318924656438,2.5095741372242726,-0.6024094689202102,0.1860065595763279,-0.3029441647655164,0.891193710819085,-0.8407598376651274,0.0921984923994134,15585768,Cameron
0.0,1.0,1.0,-1.839395979725185,0.1129449110365448,-0.4644895264468467,-1.2136716886614165,-0.9192544052846996,1.0,0.0,-0.5237660771022642,-0.6855243264520984,-0.7230369359148144,-0.5228535654688845,-0.076808850145068,-0.0717365703496321,-1.621655979664653,-1.4841049978630128,1.3813175558678494,0.456223458167282,-0.092681694134658,0.0059367650489795,0.0082052907654416,-0.8163664414281344,15619360,Hsiao
0.0,0.0,0.0,-0.9728878396945032,2.120732601404641,-1.1917065618672626,0.005919904741095,-0.9192544052846996,1.0,1.0,-0.1056418061634632,1.5641347083629775,2.6524687095504014,-0.3986359868554776,-0.2669831582927437,0.3434661345563956,0.3054982037701265,-0.2076547265234652,0.1117322600034913,0.4285089044656457,0.1430671365726679,0.0059367650489795,1.2163479735320208,0.4765913490187604,15687946,Osborne
0.0,1.0,0.0,0.0999317622482455,2.120732601404641,-0.1008810087366388,2.162204724674827,-0.9192544052846996,1.0,1.0,1.0125897965804034,2.394591693286337,1.4892885347719185,-0.5228535654688845,-0.1554556043450141,1.196247399523645,2.2288480889656204,2.828706506591821,-0.6817585499117326,0.1051724446132219,-0.042811749177339,0.0059367650489795,0.0082052907654416,-0.8163664414281344,15684171,Bianchi
1.0,0.0,0.0,1.2965382413382345,-0.6519265900560635,-0.4644895264468467,1.178624738047273,0.8172994415827596,1.0,1.0,0.4582014895685553,0.914318813838089,1.137661526161805,-0.3986359868554776,-0.2210618961164916,0.630580677056672,0.5313189070214627,0.0206095230915357,-0.8404567118947773,-0.4344215176080307,-0.092681694134658,0.0059367650489795,0.0082052907654416,-0.8163664414281344,15754849,Tyler
1.0,0.0,1.0,-1.0347812782681234,-0.0782729642366072,-1.1917065618672626,0.839627247749057,-0.9192544052846996,0.0,1.0,-0.1627114699752597,0.1900468748119748,0.1275854667483922,-0.3986359868554776,-0.2285085872802081,0.6053817943372328,-0.0405743221751304,0.2367730440541204,-0.2850131449541206,-0.3682845144563986,0.4475760429029641,-0.6764487973154769,-1.3006159488983522,1.036591141902642,15766205,Yin
1.0,0.0,0.0,1.2965382413382345,-0.1738819018731832,-1.1917065618672626,0.1809346640565617,0.8172994415827596,1.0,0.0,1.635617802430886,1.4822179225435854,1.1665794949429455,-0.1502008296286636,-0.1235779390642021,0.219932217925071,1.413565089741997,0.6523820376802728,-0.4437113069371654,-0.4087015719379516,-0.092681694134658,0.0059367650489795,0.0082052907654416,-0.8163664414281344,15771873,Buccho
1.0,0.0,1.0,0.4919235398811729,0.4953806615828489,1.717161579814401,0.0433241396078741,0.8172994415827596,1.0,0.0,1.7046101251348171,3.1510007085970853,1.9802333512723935,-0.5228535654688845,-0.0132589602641308,0.2078897411176926,1.9104098915979528,1.4290036276172975,-0.6817585499117326,-0.0923335702720024,-0.1791229320606776,-0.5587961141491912,0.0082052907654416,-0.2367646732967677,15616550,Chidiebele
1.0,0.0,1.0,-0.673736219922006,-0.2694908395097593,-0.1008810087366388,1.455729283190293,0.8172994415827596,0.0,0.0,-0.2403019611575,0.1889672906213451,0.4969179888132226,-0.5228535654688845,0.0769203149116125,0.1088704755690243,0.5895674800150293,0.7601367361165438,-0.6817585499117326,0.0820769831951916,-0.8553984993642422,0.0059367650489795,0.0082052907654416,-0.8163664414281344,15768193,Trevisani
0.0,0.0,0.0,1.4203251184854748,-0.5563176524194874,-0.1008810087366388,-1.2136716886614165,0.8172994415827596,0.0,0.0,0.2920071091582745,-0.4728373379797985,-0.5762415120327059,-0.3986359868554776,0.0193685669480946,-0.1091241255448911,-1.3000138773223402,-0.7755577239638642,-0.4437113069371654,-0.4491186294195046,5.093792581426514,0.0059367650489795,0.0082052907654416,-0.8163664414281344,15683553,O'Brien
0.0,0.0,1.0,-0.323006734671492,0.3997717239462729,-1.5553150795774706,0.1777887137204382,-0.9192544052846996,1.0,1.0,0.2298501840487265,0.7687991984695318,1.9752984974202097,0.0982343275981503,-0.4016441568366182,1.2756720746743142,0.9486033626096774,0.8053859035492837,-0.8404567118947773,-0.2066162845301867,0.6145647979873199,-2.723605484408845,0.0082052907654416,1.985042104540138,15760861,Phillipps
0.0,0.0,1.0,0.058669469865832,0.590989599219425,-0.1008810087366388,0.8152736803657651,-0.9192544052846996,1.0,0.0,-0.2284026479165264,-0.5401593546889188,0.0143575847656678,-0.5228535654688845,0.4752945409978812,0.2040256768203686,-0.2697255240808771,-0.7835692492172007,0.1117322600034913,0.0234500426724994,-0.1791229320606776,0.0059367650489795,2.2518988444748023,1.5848408836875274,15630053,Tsao
0.0,0.0,1.0,-0.3745846001495088,1.1646432250388812,-0.4644895264468467,-0.353343716468103,-0.9192544052846996,1.0,1.0,-0.9310769560216288,0.2397015808530433,0.611822286303748,-0.5228535654688845,0.1100676376301046,0.1214340210844142,0.9683355660813376,0.2242708574627782,-0.5230603879286878,0.2269485139082906,0.080200781717381,0.0059367650489795,0.932079106998708,0.1723659865606675,15804771,Velazquez
1.0,0.0,1.0,0.9458087560877204,-0.3650997771463353,-0.1008810087366388,0.5456818579160564,-0.9192544052846996,0.0,0.0,-0.2736653357643292,-0.3339523305351708,0.100922695456121,-0.5228535654688845,-0.1852246948911056,0.0392468959071665,-0.3703701681600905,-0.8881410147272156,-0.8404567118947773,0.1513633674492824,0.1954557656187404,0.0059367650489795,0.0082052907654416,-0.8163664414281344,15651280,Hunter
1.0,0.0,0.0,0.3784522358295361,-1.1299712782389435,1.3535530621041931,1.5283267722461322,0.8172994415827596,0.0,0.0,0.4578070525967022,0.3112655898079297,0.5895865388276669,0.0982343275981503,-0.2872697502811715,0.4730876600601772,0.5426912764686814,-0.6342785068926232,-0.0469659019795534,0.197554290285343,-0.578913657468518,-1.358834359679933,0.0082052907654416,0.5843378315560017,15773469,Clark
0.0,1.0,1.0,-0.9832034127901068,-0.5563176524194874,-1.5553150795774706,-0.4548489760735666,0.8172994415827596,0.0,0.0,1.3690420002244386,0.3690332436570041,-0.1325775579918634,0.0982343275981503,0.1012734499700965,0.0762052572290106,-0.4612934153894112,0.0307699948738029,-0.2850131449541206,-0.5734788062858215,-0.092681694134658,0.0059367650489795,0.0082052907654416,-0.8163664414281344,15702014,Jeffrey
0.0,1.0,1.0,0.347505516542726,1.642687913221761,0.989944544393985,0.0602152148163061,-0.9192544052846996,1.0,1.0,-0.0142709346090226,-0.2877410482216718,0.3908962247723384,-0.5228535654688845,-0.0613432097774674,-0.0532978615569677,1.3268598268381082,1.6072969753485409,1.460666636859372,-0.5415004750916257,0.0693956269766285,-1.1638670561472313,0.0082052907654416,0.3842372211296965,15751208,Pirozzi
1.0,0.0,1.0,-0.4880559042011457,-1.2255802158755196,-0.4644895264468467,0.590265752920926,-0.9192544052846996,1.0,1.0,-0.1285198474160501,-0.8511951161073733,-0.910843995588586,-0.5228535654688845,-0.1707967307614048,0.0298800384922639,-0.9556987966271084,-0.9409163890009474,0.2704304219865361,-0.5030080393949086,0.0251927212190049,0.0059367650489795,0.0082052907654416,-0.8163664414281344,15592461,Jackson
1.0,0.0,0.0,1.0386489139481507,-0.2694908395097593,0.2627275089735691,0.8095887745923114,0.8172994415827596,1.0,1.0,-1.2623921653313428,-0.3239095651567614,0.260414942272298,-0.5228535654688845,0.0366797782111525,0.1845406112826624,0.5796009240100379,0.0977487350477652,-0.364362225945643,-0.2003982756868709,-0.3087847889497069,4.100250139235717,-3.91825842822594,3.3857463775242747,15789484,Hammond
1.0,0.0,0.0,-0.7149985123044195,-0.4607087147829113,-1.5553150795774706,1.0134713979138577,-0.9192544052846996,1.0,0.0,0.1779500139775764,0.1946415686831068,1.6138815521319592,-0.5228535654688845,-0.2746780724952508,0.5073861393171917,-0.6843086554026255,-0.9563674208473936,-0.4437113069371654,-0.6107868593457165,2.759879157423987,-1.6317885846257156,0.0082052907654416,0.8644786861528293,15696061,Brownless
1.0,0.0,1.0,0.8735997444184971,0.3997717239462729,1.717161579814401,1.180402214263164,0.8172994415827596,1.0,1.0,1.6804651467535574,3.058962464900429,1.7719430256082391,-0.5228535654688845,0.1034622688014039,-0.0205039683428909,2.116352534023823,2.1515093397904845,-0.2850131449541206,0.3915561661967973,-0.1490564145211925,-0.5399716848425855,0.3651565379464763,-0.3205700414415608,15641582,Chibugo
1.0,0.0,0.0,0.1102473353438488,-0.3650997771463353,-0.1008810087366388,2.0314754526134653,0.8172994415827596,0.0,1.0,0.2341422994367884,-1.323395891872813,-1.8406255173302744,-0.5228535654688845,-0.0620836987143567,0.3445625894377387,1.9044197218563652,2.450324311205511,1.460666636859372,0.0505831721706049,-0.3919013638785718,0.0059367650489795,1.5787907783619946,0.8644786861528291,15638424,Glauert
0.0,0.0,0.0,0.2546653586822958,-1.7036249040583995,0.989944544393985,0.8483205785518748,-0.9192544052846996,1.0,0.0,-1.4288668677768317,-0.7133161149399365,-0.2596413268081333,-0.5228535654688845,0.1603332748921093,0.0372497089176382,-1.500840534841658,-1.206272489336942,1.460666636859372,-0.2643549380752624,-0.3087847889497069,0.0059367650489795,0.0082052907654416,-0.8163664414281344,15755648,Pisano
1.0,0.0,0.0,-0.4777403311055423,-1.3211891535120956,-0.1008810087366388,0.4722721243225969,0.8172994415827596,1.0,1.0,-0.7280825120880996,0.3217703223351109,0.7945979463011508,-0.3986359868554776,-0.1361696168501228,0.2173190004578699,0.1923984223512223,-0.3954612242002723,-0.364362225945643,0.667861868252505,-0.67616005013529,0.8247994398863272,-0.7770874530328347,0.0240561223623474,15779052,Ballard
0.0,0.0,1.0,-1.3545640442318274,-0.2694908395097593,1.3535530621041931,-1.2136716886614165,0.8172994415827596,0.0,1.0,0.7900048668973203,0.7092337280845387,0.980115858817204,-0.5228535654688845,0.0622703821029932,0.0085622387196017,-0.1748626890008534,-0.0150796713653378,-0.6024094689202102,-0.3299946705265063,0.5988482092734982,0.0059367650489795,0.6910685462422037,-0.0855642120451069,15770811,Wallace
0.0,0.0,1.0,0.1411940546306589,1.5470789755851853,0.989944544393985,-1.2136716886614165,0.8172994415827596,1.0,1.0,0.67849000859528,-0.3826706781809334,-0.1421767930807034,-0.5228535654688845,-0.4577748666014817,1.5521398165104467,0.0438393750923328,0.2021412305782893,-0.761107630903255,-0.5415004750916257,1.8522461592007813,0.0059367650489795,1.5787907783619946,0.8644786861528291,15614049,Hu
0.0,0.0,0.0,0.2856120779691058,-0.6519265900560635,1.3535530621041931,-1.2136716886614165,-0.9192544052846996,1.0,1.0,0.8361428424423804,-0.5453906313682646,-1.166697689562386,-0.2744184082420706,-0.0948600774471899,0.1985998304377151,-0.3075714586153957,-0.3360395762501011,-0.364362225945643,-0.1257821695670808,-0.1791229320606776,-1.0858801347341505,0.0082052907654416,0.3041969769591744,15662085,Read
0.0,1.0,1.0,1.1005423525217708,-0.5563176524194874,-0.1008810087366388,-0.2081755167127054,-0.9192544052846996,0.0,1.0,1.6380657855985132,-0.0097676050400807,-0.0612589455136662,-0.5228535654688845,0.1716269512501615,0.1182033950947425,-0.1174827907881839,-0.6352566940765392,-0.1263149829710758,-0.402927706583444,-0.6113291216907752,1.6436621147236747,-1.562380196831111,0.8644786861528293,15575185,Bushell
1.0,0.0,0.0,-2.4170680730789726,0.2085538486731208,1.717161579814401,1.2446235131030827,0.8172994415827596,1.0,0.0,-0.0333786531991217,-0.3464425235267075,-0.0344248607404319,-0.5228535654688845,-0.0344985164297629,0.0220323782741114,0.3066606765355454,0.5059647280052386,-0.6024094689202102,-0.0449480546039748,1.6028964344141865,0.0059367650489795,0.5317337866309593,-0.25608473223448,15803136,Postle
0.0,0.0,0.0,0.1515096277262622,-0.4607087147829113,-1.5553150795774706,0.1494113153344615,0.8172994415827596,0.0,0.0,1.2403888206511269,-0.6682727830444458,-0.8624961744086193,0.0982343275981503,0.417864205730389,-0.1393851838150799,0.0492423755766726,-0.3265328286589768,0.2704304219865361,0.9654783824348496,-0.2452250551805748,0.9693046177988002,-0.9156685254678246,0.1723659865606675,15706021,Buley
0.0,0.0,0.0,-1.106990289937347,-0.2694908395097593,-0.8280980441570547,-1.2136716886614165,0.8172994415827596,0.0,0.0,-1.292685238367957,-0.5169127006491594,0.1235379392922233,-0.5228535654688845,0.0311947670544068,-0.0940719929338128,-1.468226158267908,-1.2557842050338046,0.7465249079356705,-0.2335609895178887,0.3935502691992018,-1.813758067922904,0.0082052907654416,1.0512392558840469,15641732,Mills
0.0,0.0,0.0,-1.488666494474671,-0.4607087147829113,-0.4644895264468467,0.2740115824297608,-0.9192544052846996,1.0,1.0,1.0282157029432573,-0.1375797939714235,0.4531703061434408,-0.3986359868554776,-0.5203345787337799,0.6279961762649346,-0.5334972631036227,-0.3885615142612226,-0.364362225945643,0.1513633674492824,0.1954557656187404,0.0059367650489795,0.0082052907654416,-0.8163664414281344,15701164,Onyeorulu
0.0,0.0,0.0,-1.6227689447175146,0.686598536856001,-0.4644895264468467,-1.2136716886614165,0.8172994415827596,1.0,0.0,-1.712766362693619,-1.679720129379397,-1.951982013195062,2.2099331640260687,-0.0334823135270107,-0.1098083133908492,-0.2947712607973227,0.8935280114556361,-0.761107630903255,0.3592225202115549,-0.2655641699866971,2.18957056461524,-0.8777660099300495,1.1321475932663487,15738751,Beit
0.0,1.0,0.0,0.0174071774834186,3.4592577283167056,1.717161579814401,-1.2136716886614165,0.8172994415827596,1.0,1.0,0.2518937053829492,-0.6258406513494685,-0.493286026861164,-0.5228535654688845,-0.1999080212177923,0.1467621288434402,-0.3119841284867716,-0.1299152141196939,-0.8404567118947773,-0.5568974493703125,0.0369801627543712,0.0059367650489795,0.0082052907654416,-0.8163664414281344,15805254,Ndukaku
1.0,0.0,0.0,-0.1579575651418383,-1.0343623406023676,-0.8280980441570547,0.5929920012137393,0.8172994415827596,1.0,1.0,0.9856372423151272,0.5653645363922467,0.4826231906430027,-0.3986359868554776,0.0530126640310275,0.2365617836254416,0.8917136996701511,0.5309042440627033,-0.6024094689202102,0.1773457615445665,-0.6483753665162122,0.0059367650489795,0.0082052907654416,-0.8163664414281344,15767954,Osborne
